4201	2	2
4203	2	2
4204	0	0
4206	0	0
4208	0	1
4210	2	2
4211	0	0
4215	1	1
4217	1	1
4218	1	1
4222	2	0
4224	1	1
4225	1	2
4226	1	1
4227	1	1
4229	1	1
4230	2	2
4233	1	1
4234	1	1
4237	2	2
4240	0	0
4241	2	1
4243	2	1
4245	1	1
4249	0	0
4250	2	1
4255	0	0
4256	2	2
4258	1	1
4261	1	1
4262	1	1
4263	1	1
4264	1	1
4268	2	2
4270	2	2
4271	0	1
4273	0	1
4276	0	0
4278	2	1
4281	2	2
4285	0	0
4286	2	2
4292	2	2
4293	2	2
4294	1	1
4296	0	0
4297	2	2
4298	0	0
4300	1	1
4302	2	2
4303	0	0
4309	1	1
4310	1	1
4311	2	2
4313	2	2
4314	1	1
4317	1	1
4319	1	1
4324	0	0
4326	2	2
4327	0	0
4331	1	1
4332	2	2
4333	2	2
4334	1	1
4337	1	1
4343	0	0
4345	0	0
4352	0	0
4353	2	2
4355	1	1
4356	1	1
4358	1	1
4362	1	1
4366	0	1
4367	1	1
4368	1	1
4372	0	0
4373	2	2
4374	0	0
4375	1	1
4380	2	2
4383	0	0
4384	2	2
4389	2	2
4391	1	2
4397	2	2
4399	0	0
4400	2	2
4402	2	2
4403	0	0
4404	2	2
4405	0	0
4406	2	2
4409	2	2
4413	1	2
4415	1	1
4416	2	2
4419	1	0
4420	1	1
4421	1	1
4422	1	1
4423	1	1
4424	1	1
4425	2	2
4427	2	2
4428	0	1
4430	1	1
4433	1	1
4434	2	2
4435	0	0
4436	2	2
4437	0	0
4438	1	1
4441	1	1
4444	0	0
4448	1	1
4449	1	1
4450	1	1
4451	1	1
4452	2	2
4453	0	0
4455	0	0
4456	2	1
4459	0	0
4460	1	2
4461	2	2
4462	0	0
4463	2	2
4465	1	1
4466	1	1
4467	1	1
4470	1	2
4474	1	1
4475	1	1
4476	1	1
4478	1	1
4479	2	2
4480	0	0
4482	0	0
4483	1	1
4484	1	1
4485	1	1
4488	2	1
4489	0	0
4491	2	1
4493	1	1
4494	1	2
4495	0	1
4496	2	1
4499	2	2
4500	0	0
4502	1	1
4504	1	1
4506	1	1
4508	2	2
4510	2	2
4512	1	1
4518	0	0
4521	1	1
4527	0	0
4528	2	2
4530	1	1
4531	1	1
4532	2	1
4533	0	1
4535	2	2
4536	0	0
4537	1	2
4538	0	0
4539	1	1
4542	0	0
4543	1	1
4547	0	0
4548	1	1
4550	1	1
4552	1	1
4554	2	0
4555	2	2
4557	1	1
4560	2	1
4561	2	1
4563	0	0
4566	2	2
4568	2	2
4571	2	2
4572	0	0
4575	1	1
4576	1	1
4577	1	1
4578	1	1
4582	2	2
4584	2	1
4586	2	2
4587	0	0
4589	1	2
4591	2	2
4592	0	0
4593	1	1
4594	1	1
4598	2	2
4599	0	0
4600	2	2
4602	2	2
4603	0	1
4604	2	2
4607	2	2
4608	0	0
4609	2	2
4613	2	2
4618	2	2
4620	2	2
4621	0	1
4622	2	2
4623	0	0
4624	2	2
4625	2	2
4627	1	1
4628	0	0
4629	1	1
4631	1	1
4639	0	1
4640	1	1
4641	1	1
4642	1	1
4645	2	1
4647	2	2
4649	2	2
4654	2	2
4655	0	0
4657	1	1
4658	1	1
4667	1	1
4670	2	1
4672	2	1
4675	2	2
4676	0	1
4677	2	1
4678	1	1
4682	0	0
4684	0	0
4690	2	2
4691	2	1
4692	2	2
4693	1	1
4694	1	1
4695	1	1
4698	1	1
4703	1	1
4704	1	1
4705	1	1
4706	0	1
4708	2	2
4709	0	0
4714	2	1
4715	0	1
4719	2	1
4721	0	0
4722	1	1
4723	1	1
4726	1	1
4727	1	1
4730	2	2
4732	2	2
4733	0	0
4736	2	2
4737	1	2
4738	0	0
4739	2	2
4741	2	1
4744	1	1
4747	1	2
4748	2	2
4749	0	0
4750	1	2
4751	2	1
4754	1	1
4757	2	2
4758	1	1
4765	1	1
4768	2	2
4770	1	1
4772	1	1
4773	1	1
4775	2	2
4778	1	1
4779	2	2
4781	2	2
4783	2	2
4784	2	2
4785	1	1
4786	2	2
4787	0	0
4789	1	1
4791	1	1
4792	1	1
4801	2	2
4804	2	1
4809	1	1
4818	0	0
4827	0	0
4828	2	2
4829	0	0
4830	2	2
4833	1	1
4834	0	0
4835	1	1
4837	2	1
4838	1	1
4840	0	1
4841	2	1
4846	1	1
4850	1	1
4854	0	0
4856	1	1
4861	0	0
4862	2	2
4864	1	1
4865	1	1
4868	1	1
4870	0	0
4871	2	2
4873	1	1
4875	2	1
4876	0	1
4878	1	2
4884	2	2
4887	2	2
4889	2	2
4890	0	0
4892	1	0
4893	1	2
4894	1	1
4895	1	2
4896	2	2
4897	0	0
4899	0	0
4902	1	1
4904	1	1
4906	0	0
4907	1	2
4908	0	0
4909	1	1
4910	1	1
4914	2	2
4917	0	0
4923	2	2
4924	0	0
4925	1	2
4927	1	1
4930	1	1
4931	1	1
4935	1	2
4936	0	0
4939	0	1
4943	1	1
4945	2	2
4952	1	1
4955	0	0
4956	2	2
4958	1	1
4962	1	1
4969	2	1
4972	2	2
4973	0	0
4976	1	1
4979	1	1
4980	1	1
4984	2	1
4986	1	1
4987	1	1
4988	1	1
4993	0	0
4994	1	1
4995	1	1
4999	2	2
5001	2	2
5004	1	1
5006	2	2
5008	1	2
5009	0	0
5013	1	1
5016	1	1
5019	2	1
5020	2	2
5021	0	0
5028	2	2
5029	0	0
5034	0	0
5035	2	1
5036	2	2
5038	2	2
5041	2	2
5042	0	0
5043	1	1
5044	1	1
5054	1	1
5055	1	1
5057	2	2
5059	1	2
5061	2	2
5062	0	0
5063	2	2
5065	2	2
5066	2	2
5067	0	0
5068	2	2
5069	0	0
5070	1	1
5071	1	1
5075	2	2
5076	0	0
5077	2	2
5084	2	1
5087	1	1
5088	1	1
5090	1	1
5093	2	2
5094	0	0
5095	2	2
5098	1	1
5099	1	1
5101	1	1
5103	1	1
5104	2	2
5106	2	2
5108	2	2
5111	2	2
5112	0	0
5118	1	1
5120	2	2
5122	2	2
5126	1	1
5128	1	1
5129	2	2
5130	0	0
5131	2	1
5138	2	1
5140	1	2
5143	1	1
5144	1	1
5146	1	1
5150	0	0
5151	1	1
5152	1	1
5156	2	2
5157	0	0
5158	1	2
5159	0	0
5162	1	1
5164	1	1
5165	2	2
5168	0	0
5170	1	1
5172	1	1
5173	1	1
5174	2	2
5179	0	0
5180	2	2
5181	0	0
5182	2	2
5183	2	2
5184	2	1
5185	2	2
5188	1	1
5190	1	1
5192	2	2
5193	0	0
5194	2	2
5196	1	1
5200	1	1
5202	2	1
5205	1	1
5207	1	1
5209	1	1
5210	2	2
5211	0	0
5213	0	0
5214	1	1
5217	1	1
5218	1	1
5221	1	1
5222	1	1
5224	1	1
5228	2	2
5229	0	0
5230	2	2
5233	1	1
5235	0	1
5237	1	2
5240	1	0
5241	1	1
5243	1	1
5245	1	1
5250	1	1
5252	1	1
5255	2	2
5257	2	2
5259	2	2
5265	0	0
5266	2	2
5268	2	2
5270	2	1
5271	0	0
5272	2	2
5273	2	2
5274	0	0
5275	2	2
5279	2	2
5280	0	0
5281	2	2
5283	0	0
5284	2	2
5285	0	0
5286	2	2
5287	0	0
5289	0	0
5290	2	2
5292	1	1
5293	2	2
5295	1	1
5297	1	1
5299	1	1
5300	2	2
5301	0	0
5302	2	2
5305	0	0
5307	0	0
5308	2	2
5309	2	2
5312	1	1
5315	2	2
5316	0	1
5320	2	2
5322	2	1
5323	0	1
5326	1	2
5328	1	1
5330	2	1
5331	2	2
5332	2	1
5336	2	2
5337	0	0
5339	0	0
5343	1	1
5344	1	1
5353	2	2
5354	2	2
5355	0	0
5360	2	2
5364	0	0
5365	1	1
5366	0	0
5367	1	1
5368	1	1
5371	1	1
5375	0	0
5381	2	2
5382	0	0
5386	0	1
5388	1	1
5390	1	2
5392	2	2
5394	2	2
5396	2	2
5400	1	1
5402	0	0
5403	1	1
5408	2	2
5410	2	2
5412	2	2
5413	0	1
5416	1	1
5417	2	2
5418	1	1
5421	1	1
5422	1	1
5424	1	1
5425	1	1
5428	2	2
5430	2	2
5431	0	0
5433	0	1
5438	0	0
5441	1	1
5442	1	1
5444	2	2
5445	0	0
5448	2	2
5450	2	2
5451	0	0
5452	2	2
5453	2	2
5465	0	0
5469	0	0
5470	2	2
5472	0	0
5473	2	2
5475	1	1
5479	1	1
5481	2	1
5482	2	2
5484	2	2
5485	2	2
5486	1	1
5488	1	1
5490	0	0
5493	1	1
5494	1	1
5499	1	1
5506	1	1
5508	0	0
5509	2	2
5511	2	2
5515	1	1
5516	1	2
5517	0	0
5519	1	1
5524	1	1
5527	2	2
5528	0	0
5529	2	1
5536	1	2
5539	1	1
5541	0	1
5542	2	1
5543	2	2
5544	0	0
5547	1	1
5550	1	1
5551	1	1
5557	1	1
5559	1	1
5562	0	0
5564	1	1
5566	1	1
5567	2	2
5570	2	2
5571	0	0
5572	2	2
5573	2	1
5574	2	2
5576	2	2
5577	0	0
5578	2	2
5579	2	2
5581	2	2
5583	1	1
5585	1	1
5589	1	1
5590	1	1
5592	1	1
5594	1	1
5596	1	1
5597	2	2
5598	0	0
5599	2	2
5600	0	0
5601	1	1
5605	1	1
5606	2	2
5611	1	1
5616	0	0
5622	0	0
5625	2	1
5626	2	2
5628	1	1
5629	1	1
5630	1	1
5631	1	1
5635	2	2
5636	0	0
5638	0	1
5639	2	2
5644	2	2
5648	2	2
5649	0	1
5650	2	1
5652	0	0
5654	0	0
5655	1	1
5658	1	1
5660	2	2
5661	2	1
5662	2	2
5665	1	1
5666	1	1
5667	1	1
5669	2	2
5670	1	1
5672	2	1
5673	2	2
5674	2	1
5681	0	0
5682	2	1
5684	1	1
5685	1	1
5686	2	1
5688	0	0
5689	2	2
5690	0	0
5692	1	1
5699	0	0
5700	1	1
5702	2	2
5703	0	0
5704	2	2
5705	2	2
5707	2	2
5708	0	0
5709	2	2
5711	2	2
5713	2	2
5714	2	2
5715	0	0
5716	2	2
5719	1	1
5720	1	1
5721	0	1
5723	1	2
5724	0	0
5726	0	0
5727	1	2
5729	1	2
5730	0	1
5731	2	2
5734	2	2
5735	1	1
5738	1	1
5743	2	2
5746	1	1
5748	1	1
5754	1	1
5757	1	1
5759	2	2
5760	1	1
5763	1	1
5766	1	1
5767	1	1
5769	1	1
5771	0	0
5774	2	1
5775	0	1
5778	2	2
5780	1	1
5782	2	1
5783	1	1
5784	1	1
5785	1	1
5786	1	1
5789	0	0
5790	2	2
5793	1	1
5795	0	0
5796	2	2
5798	0	0
5800	0	0
5802	0	1
5803	1	1
5804	1	1
5805	1	1
5807	1	1
5808	2	2
5809	1	0
5814	1	1
5817	1	1
5818	0	0
5827	0	0
5830	1	1
5831	1	1
5832	1	1
5833	2	1
5837	1	1
5838	1	1
5840	1	1
5843	1	1
5844	2	2
5849	1	1
5854	0	0
5856	0	1
5858	1	1
5862	2	2
5863	1	1
5866	2	2
5868	2	2
5869	2	2
5870	2	1
5871	2	2
5873	1	1
5877	2	2
5878	1	1
5880	2	2
5881	1	1
5884	1	1
5888	1	1
5889	2	2
5891	1	1
5892	1	1
5893	1	1
5896	1	1
5897	1	1
5903	1	1
5908	0	0
5910	1	1
5912	0	1
5913	1	1
5915	1	1
5916	2	2
5917	0	0
5921	1	1
5925	2	2
5926	1	1
5927	1	1
5929	1	1
5932	2	2
5933	1	1
5934	1	2
5935	0	0
5939	1	1
5940	1	2
5942	0	0
5945	1	1
5946	1	1
5949	1	1
5950	1	1
5951	1	1
5953	0	0
5954	2	2
5957	1	1
5958	2	1
5959	0	1
5961	2	2
5962	1	1
5963	2	1
5967	1	1
5969	1	1
5971	1	1
5972	2	2
5973	2	1
5974	1	1
5980	1	1
5981	1	1
5984	1	1
5985	2	2
5993	1	1
5994	2	2
5995	0	0
5997	2	0
5998	1	1
5999	1	1
6002	1	1
6003	2	2
6004	0	0
6008	1	1
6009	1	0
6010	1	1
6011	1	0
6012	1	1
6013	1	1
6016	1	1
6018	1	1
6019	1	1
6021	1	1
6023	1	1
6024	2	1
6025	2	2
6026	0	0
6031	1	1
6033	1	1
6034	2	2
6036	2	2
6039	2	1
6040	0	0
6043	0	1
6046	2	1
6048	1	1
6049	1	1
6055	2	1
6057	0	0
6058	1	1
6059	1	1
6062	1	1
6063	2	2
6064	0	0
6066	2	1
6067	2	1
6069	1	1
6070	1	1
6071	1	1
6073	1	1
6074	2	2
6076	2	2
6079	0	0
6081	1	1
6087	2	1
6089	2	1
6090	1	1
6091	2	1
6094	2	2
6097	0	1
6100	2	2
6102	1	1
6107	1	1
6110	1	1
6111	1	1
6113	1	1
6114	2	2
6115	2	1
6116	2	2
6118	2	2
6121	1	1
6124	0	0
6125	2	2
6126	2	0
6129	2	1
6130	0	1
6132	2	2
6134	2	1
6138	0	1
6139	1	1
6140	1	1
6141	1	1
6142	1	1
6143	2	2
6148	1	1
6149	1	1
6151	1	1
6156	1	1
6162	1	0
6163	2	2
6165	2	1
6166	0	1
6167	1	1
6168	1	1
6172	2	1
6173	2	2
6177	1	1
6181	1	1
6182	1	1
6184	1	1
6189	1	1
6190	1	1
6192	2	2
6196	1	1
6201	2	2
6204	2	2
6207	1	1
6210	1	1
6216	2	2
6217	0	0
6220	2	2
6221	2	2
6222	2	1
6223	2	2
6226	1	1
6227	1	1
6229	1	1
6230	2	2
6235	1	1
6237	1	1
6238	1	1
6240	1	1
6244	1	1
6245	1	1
6247	1	1
6251	1	0
6252	2	1
6254	1	1
6255	2	1
6256	2	1
6257	0	0
6260	0	0
6261	2	2
6262	1	1
6264	1	1
6265	2	2
6268	2	2
6269	0	0
6270	2	2
6271	2	1
6273	1	1
6274	1	1
6275	1	1
6276	1	1
6277	2	2
6279	2	2
6281	1	1
6282	2	2
6283	1	1
6284	2	2
6285	1	1
6289	0	0
6294	1	1
6296	1	1
6298	1	1
6303	1	1
6304	1	1
6312	1	1
6314	1	1
6320	1	1
6322	1	1
6323	1	1
6324	2	2
6325	0	0
6328	1	1
6329	1	1
6331	1	1
6332	0	0
6339	0	0
6340	2	2
6341	0	1
6343	0	0
6351	1	1
6352	1	1
6354	1	1
6355	2	2
6356	2	0
6361	2	1
6364	2	2
6365	2	1
6367	0	0
6369	1	1
6371	1	1
6374	1	1
6376	1	1
6378	0	0
6379	2	1
6380	1	1
6383	1	1
6384	1	1
6388	2	2
6389	0	0
6391	1	1
6393	1	1
6398	2	1
6399	1	1
6400	1	1
6401	1	1
6403	1	1
6406	1	1
6408	1	1
6409	1	1
6410	1	1
6413	1	1
6414	1	1
6415	2	2
6416	0	0
6418	2	1
6422	1	1
6425	1	1
6427	0	0
6428	2	2
6430	2	1
6431	1	1
6433	1	1
6435	1	1
6436	1	1
6437	2	2
6438	0	0
6439	2	2
6440	1	1
6441	1	1
6442	1	1
6445	1	1
6446	2	2
6449	1	1
6451	1	1
6453	1	1
6455	0	1
6456	1	1
6457	2	2
6459	2	1
6461	1	1
6462	1	1
6464	1	1
6465	1	1
6466	1	1
6472	2	1
6473	0	1
6474	2	2
6475	1	1
6476	2	2
6479	2	2
6481	1	1
6483	1	1
6484	1	1
6485	2	2
6486	2	2
6487	2	1
6490	1	1
6492	1	1
6493	1	1
6494	1	1
6498	2	0
6501	1	1
6502	1	1
6503	1	1
6504	1	1
6505	1	2
6507	0	0
6509	1	0
6512	2	1
6515	2	2
6516	0	0
6518	2	2
6519	0	0
6520	1	1
6522	1	1
6523	1	1
6524	1	1
6525	1	1
6526	2	2
6528	2	2
6530	2	1
6533	2	1
6534	2	2
6537	2	2
6538	0	0
6541	1	2
6542	0	0
6547	0	0
6551	1	1
6553	0	1
6556	1	0
6560	1	1
6561	1	1
6562	1	1
6564	2	2
6570	1	1
6571	1	1
6573	1	2
6574	1	1
6581	1	1
6583	2	1
6585	1	1
6586	2	2
6587	2	0
6594	1	1
6596	0	0
6601	1	1
6602	2	2
6608	1	1
6609	0	1
6611	2	2
6612	0	0
6613	2	2
6616	1	1
6621	2	1
6622	2	2
6623	0	0
6624	1	1
6627	1	1
6628	1	1
6629	2	2
6630	0	0
6633	0	1
6636	2	1
6637	0	0
6639	2	2
6641	0	0
6642	2	2
6643	2	0
6645	1	1
6650	1	1
6651	2	2
6652	2	1
6653	2	1
6654	1	1
6655	1	1
6660	2	2
6661	0	0
6662	2	2
6663	2	0
6666	1	1
6667	1	1
6668	1	1
6672	0	0
6676	1	1
6677	1	1
6679	1	1
6680	2	2
6681	0	0
6682	1	1
6685	1	1
6686	1	1
6689	2	2
6690	0	0
6691	1	2
6693	1	2
6699	0	0
6702	1	1
6703	1	1
6704	1	1
6706	1	1
6707	2	2
6708	0	0
6710	1	1
6712	1	1
6713	1	1
6716	2	2
6718	2	1
6719	1	1
6722	1	1
6724	1	1
6726	0	0
6727	2	2
6730	1	1
6732	0	1
6734	2	2
6737	0	0
6739	1	1
6741	1	1
6743	1	1
6744	1	1
6749	1	1
6751	1	1
6753	2	2
6755	0	0
6759	0	1
6763	2	2
6767	0	0
6774	2	2
6776	2	2
6779	1	1
6780	1	1
6782	1	1
6783	2	2
6785	2	2
6786	0	0
6787	1	1
6788	1	1
6790	0	1
6792	2	2
6793	2	2
6794	2	2
6795	2	1
6796	1	1
6797	1	1
6798	1	1
6801	2	2
6803	2	1
6806	1	1
6807	1	1
6808	1	1
6809	1	1
6811	1	1
6815	2	1
6817	1	1
6818	1	1
6820	1	2
6821	2	2
6823	2	1
6826	1	1
6827	1	1
6828	1	2
6829	1	1
6831	1	1
6832	2	2
6835	0	0
6836	1	1
6837	1	1
6838	1	1
6839	1	1
6841	2	2
6842	1	1
6844	2	1
6846	1	1
6848	1	1
6850	1	1
6852	2	2
6853	2	1
6854	2	2
6856	2	2
6858	2	1
6859	1	1
6860	2	2
6861	2	2
6864	0	0
6867	1	1
6871	1	1
6872	2	2
6873	0	0
6874	1	2
6876	1	1
6878	1	2
6881	2	2
6882	1	1
6883	1	1
6886	1	1
6888	2	2
6889	0	0
6891	2	1
6892	1	1
6893	1	1
6895	1	1
6898	0	0
6900	0	0
6904	0	1
6906	2	2
6908	2	2
6909	0	0
6910	1	1
6911	1	1
6915	2	2
6916	0	0
6917	2	1
6925	1	1
6926	2	2
6928	2	2
6929	0	0
6930	1	2
6933	1	1
6935	2	2
6936	1	1
6937	1	1
6938	2	2
6939	1	1
6941	1	1
6943	1	1
6944	1	1
6949	1	0
6951	1	1
6952	1	1
6953	1	1
6954	1	1
6956	1	1
6959	2	2
6960	2	1
6962	1	1
6963	1	1
6965	1	1
6967	1	1
6972	1	1
6973	1	2
6976	1	1
6977	1	0
6984	1	0
6985	1	1
6986	1	1
6988	2	2
6989	1	1
6990	2	2
6999	1	2
7003	1	1
7010	1	2
7011	0	0
7012	2	2
7014	2	2
7015	2	2
7017	2	1
7023	1	1
7024	1	1
7029	0	0
7030	1	1
7031	1	1
7032	1	2
7033	0	1
7034	1	1
7036	1	1
7037	0	1
7038	2	2
7039	0	0
7041	1	1
7042	2	2
7046	2	2
7047	0	0
7048	2	2
7049	0	0
7050	1	1
7051	1	1
7052	1	1
7053	0	1
7055	2	2
7057	2	2
7059	2	2
7062	1	1
7065	0	0
7067	2	1
7068	1	1
7069	1	1
7071	1	1
7072	1	1
7073	2	2
7075	2	2
7076	0	0
7078	1	1
7079	1	1
7080	1	1
7089	1	1
7091	1	1
7095	2	1
7096	1	0
7097	1	1
7098	1	1
7102	2	2
7106	2	1
7107	1	1
7109	1	1
7111	0	0
7112	1	1
7113	2	2
7114	0	0
7115	2	2
7117	1	1
7122	2	2
7128	2	2
7129	1	1
7130	2	2
7131	2	2
7132	1	1
7134	1	2
7135	1	1
7136	1	2
7137	1	0
7140	1	1
7141	2	2
7142	2	2
7146	1	1
7147	1	1
7148	1	1
7149	1	1
7151	1	1
7152	1	1
7154	0	0
7157	2	1
7158	0	2
7159	2	1
7160	0	1
7162	2	2
7163	0	0
7167	1	1
7168	1	1
7169	1	1
7170	1	1
7171	1	1
7172	1	1
7173	2	2
7174	2	1
7175	2	2
7176	0	0
7177	1	1
7178	0	1
7179	1	1
7180	1	1
7181	1	1
7182	2	2
7183	0	0
7184	2	2
7187	1	2
7188	1	2
7190	1	2
7191	1	0
7192	1	2
7193	2	2
7194	0	0
7195	2	2
7197	1	1
7198	1	1
7199	1	1
7201	1	1
7202	2	2
7203	0	0
7206	2	1
7207	1	1
7212	1	2
7215	2	2
7216	1	1
7220	1	1
7223	2	1
7225	2	2
7227	1	1
7231	1	1
7232	1	1
7233	2	2
7236	2	2
7238	1	1
7243	1	1
7244	2	2
7245	2	1
7247	1	1
7248	2	1
7249	1	1
7250	1	1
7251	1	1
7253	1	1
7254	1	1
7255	2	2
7256	0	0
7257	2	2
7258	0	0
7259	2	2
7260	1	2
7261	1	0
7263	1	2
7264	1	1
7265	1	2
7266	2	2
7272	2	2
7273	0	1
7275	2	2
7278	0	0
7279	1	2
7282	1	1
7283	1	1
7284	2	2
7285	1	0
7286	2	2
7288	2	1
7289	1	1
7290	1	1
7295	2	2
7296	1	1
7297	2	2
7299	1	1
7301	2	2
7303	2	2
7305	0	0
7307	2	2
7308	0	0
7310	0	0
7312	0	0
7317	2	2
7318	0	0
7321	2	1
7323	2	1
7324	2	2
7325	0	0
7326	2	1
7327	2	2
7328	1	1
7329	1	1
7330	1	1
7331	2	1
7333	1	1
7336	0	0
7337	2	2
7338	2	1
7339	1	1
7341	1	1
7342	1	1
7345	2	1
7348	1	2
7351	1	2
7354	1	2
7355	1	0
7357	2	2
7360	2	0
7361	1	1
7366	2	2
7369	1	1
7373	1	1
7376	2	1
7377	2	2
7378	1	1
7379	2	2
7380	0	0
7382	1	0
7384	1	1
7385	1	2
7387	2	1
7393	1	1
7395	2	2
7396	0	0
7400	1	1
7401	1	1
7403	1	1
7405	0	0
7406	2	2
7407	2	1
7408	1	1
7409	1	1
7412	1	1
7413	1	2
7415	1	1
7421	0	0
7424	2	2
7425	1	1
7426	2	2
7429	1	1
7430	1	1
7431	1	1
7433	2	2
7435	2	1
7436	0	0
7439	1	1
7440	1	1
7442	2	2
7443	1	1
7447	2	0
7449	1	1
7450	1	1
7453	1	1
7456	1	1
7458	0	0
7460	2	1
7463	1	1
7465	1	1
7467	0	0
7469	1	2
7473	1	2
7478	0	0
7480	1	1
7482	1	1
7484	0	0
7488	2	2
7489	0	0
7490	1	1
7494	1	1
7495	2	2
7498	0	0
7500	1	1
7502	1	1
7510	1	2
7512	1	1
7513	1	1
7514	1	1
7515	2	2
7517	2	2
7518	0	0
7519	1	1
7520	1	1
7521	1	1
7523	1	1
7524	2	2
7528	1	1
7529	1	1
7530	1	1
7531	1	1
7535	2	2
7536	2	1
7538	2	2
7540	1	1
7552	2	2
7555	2	2
7560	1	1
7562	1	1
7565	1	1
7566	2	2
7568	2	2
7570	2	2
7571	0	1
7574	2	2
7575	2	2
7578	2	2
7579	1	1
7584	1	1
7585	2	2
7586	2	2
7589	0	0
7591	1	1
7592	1	1
7593	1	1
7595	2	2
7596	0	0
7597	2	2
7598	2	2
7600	2	2
7601	1	1
7602	1	1
7604	1	1
7605	2	2
7607	2	0
7610	1	1
7614	1	1
7615	2	2
7617	1	1
7620	1	1
7621	1	1
7623	1	1
7624	1	1
7626	2	2
7627	0	0
7628	2	2
7631	1	1
7632	1	2
7633	0	1
7635	2	2
7637	2	2
7640	2	2
7644	1	1
7645	1	1
7646	2	2
7650	2	2
7655	2	2
7656	1	1
7661	1	1
7663	1	1
7664	1	1
7671	1	1
7673	0	1
7674	2	2
7676	0	0
7679	2	1
7683	1	1
7684	1	1
7685	1	1
7686	2	2
7690	2	2
7691	2	1
7693	1	1
7694	2	2
7695	1	2
7696	1	1
7698	2	2
7704	1	1
7705	1	1
7706	2	2
7708	2	2
7709	0	0
7710	2	1
7713	1	1
7715	2	2
7717	2	2
7721	2	1
7725	2	1
7727	2	2
7730	1	1
7735	2	2
7736	0	0
7737	1	2
7738	1	1
7745	0	0
7748	2	0
7749	1	1
7750	1	1
7756	1	1
7758	0	0
7759	2	2
7761	1	1
7762	1	1
7765	1	1
7766	2	2
7767	0	0
7770	1	1
7773	2	1
7774	2	2
7775	0	2
7783	1	1
7786	2	2
7788	2	2
7789	1	1
7791	1	1
7796	0	0
7797	2	2
7799	1	1
7800	1	1
7801	1	1
7802	1	1
7803	1	1
7806	2	2
7809	0	1
7812	2	2
7814	0	0
7815	2	2
7816	1	1
7818	1	1
7824	2	2
7825	1	1
7826	1	1
7827	1	1
7828	1	1
7829	1	1
7830	1	1
7831	2	2
7832	1	1
7833	2	2
7835	2	2
7837	2	2
7840	2	2
7842	2	2
7843	0	0
7845	0	0
7846	1	1
7848	1	1
7850	0	0
7852	0	0
7853	1	1
7854	1	1
7855	1	1
7856	1	1
7857	1	1
7858	2	2
7860	2	2
7862	1	1
7863	1	1
7865	1	1
7870	2	2
7871	2	1
7873	1	1
7874	1	1
7879	0	0
7880	2	2
7882	1	2
7883	2	2
7885	0	0
7886	2	2
7894	1	1
7895	1	1
7897	0	0
7901	1	1
7904	1	1
7905	2	2
7907	2	1
7908	2	2
7910	1	1
7911	1	1
7913	1	1
7914	1	1
7915	1	1
7916	2	2
7918	2	2
7919	0	0
7920	1	1
7922	1	2
7924	1	2
7928	0	0
7929	1	1
7930	1	1
7931	1	1
7941	1	1
7942	1	1
7943	2	2
7944	1	1
7945	2	2
7948	1	1
7952	2	2
7955	0	0
7956	1	2
7958	1	1
7960	1	2
7961	2	2
7962	0	0
7965	0	0
7968	1	1
7969	1	1
7970	1	1
7974	2	2
7975	1	1
7978	1	1
7979	1	1
7982	1	1
7983	1	1
7984	0	0
7988	1	1
7991	2	2
7992	2	2
7994	2	2
8000	1	1
8001	1	2
8003	2	2
8004	1	1
8007	1	1
8008	1	1
8009	1	1
8011	2	0
8013	0	0
8015	1	1
8016	1	1
8017	1	1
8019	2	2
8020	1	1
8022	1	1
8023	2	2
8026	1	1
8027	2	2
8030	2	2
8033	1	1
8034	1	1
8035	1	1
8036	1	1
8042	1	1
8043	1	1
8045	1	1
8046	2	2
8048	2	2
8051	1	1
8052	1	2
8053	1	1
8054	1	2
8056	2	1
8061	1	1
8062	1	1
8063	1	1
8066	2	2
8070	2	1
8074	1	1
8075	2	2
8078	1	1
8080	1	1
8081	1	1
8082	2	2
8083	2	1
8085	1	1
8086	1	1
8087	2	1
8088	2	2
8097	2	1
8098	1	1
8099	1	1
8100	2	2
8101	0	0
8102	2	2
8103	0	0
8106	1	1
8107	1	1
8111	2	2
8113	1	1
8114	1	1
8115	1	1
8116	1	1
8117	1	1
8118	1	2
8123	1	1
8125	1	1
8128	2	1
8131	1	1
8132	1	1
8133	2	1
8135	1	1
8139	0	0
8140	1	1
8142	1	1
8144	1	1
8146	1	1
8148	2	1
8149	1	1
8150	1	1
8151	1	1
8153	1	1
8154	2	2
8160	2	2
8164	1	1
8166	2	1
8167	1	1
8169	1	1
8170	1	1
8171	1	1
8172	2	2
8174	2	2
8176	2	1
8178	2	1
8181	2	2
8182	1	0
8183	2	2
8185	2	1
8188	1	1
8197	1	1
8198	1	1
8202	1	1
8203	1	1
8204	1	1
8205	1	1
8207	2	1
8208	2	2
8209	1	1
8214	1	1
8218	2	1
8221	1	1
8222	1	1
8224	1	1
8226	2	2
8229	1	1
8231	1	1
8232	1	1
8234	2	1
8235	2	2
8236	2	1
8237	2	2
8238	1	1
8239	1	1
8240	1	1
8241	1	1
8242	1	1
8243	1	1
8244	2	2
8245	2	1
8250	2	1
8252	1	1
8253	2	2
8254	2	1
8255	2	2
8256	2	1
8257	2	2
8259	1	1
8260	1	1
8261	1	1
8262	2	2
8265	2	1
8268	1	2
8270	2	2
8271	2	2
8273	1	2
8275	1	2
8278	1	1
8279	1	1
8280	2	2
8284	1	1
8286	1	2
8287	1	1
8290	0	0
